text,label
"Medical sociology
Medical sociology is the sociological analysis of health, Illness, differential access to medical resources, the social organization of medicine, Health Care Delivery, the production of medical knowledge, selection of methods, the study of actions and interactions of healthcare professionals, and the social or cultural (rather than clinical or bodily) effects of medical practice.[1] The field commonly interacts with the sociology of knowledge, science and technology studies, and social epistemology. Medical sociologists are also interested in the qualitative experiences of patients, doctors, and medical education; often working at the boundaries of public health, social work, demography and gerontology to explore phenomena at the intersection of the social and clinical sciences. Health disparities commonly relate to typical categories such as class, race, ethnicity, immigration, gender, sexuality, and age. Objective sociological research findings quickly become a normative and political issue.
Early work in medical sociology was conducted by Lawrence J Henderson whose theoretical interests in the work of Vilfredo Pareto inspired Talcott Parsons' interests in sociological systems theory. Parsons is one of the founding fathers of medical sociology, and applied social role theory to interactional relations between sick people and others. Later other sociologists such as Eliot Freidson have taken a conflict theory perspective, looking at how the medical professi",health
"Environmental sociology
Environmental sociology is the study of interactions between societies and their natural environment. The field emphasizes the social factors that influence environmental resource management and cause environmental issues, the processes by which these environmental problems are socially constructed and define as social issues, and societal responses to these problems.[1]
Environmental sociology emerged as a subfield of sociology in the late 1970s in response to the emergence of the environmental movement in the 1960s. It represents a relatively new area of inquiry focusing on an extension of earlier sociology through inclusion of physical context as related to social factors.[2]
Definition
[edit]Environmental sociology is typically defined as the sociological study of socio-environmental interactions, although this definition immediately presents the problem of integrating human cultures with the rest of the environment.[3] Different aspects of human interaction with the natural environment are studied by environmental sociologists including population and demography, organizations and institutions, science and technology, health and illness, consumption and sustainability practices,[4] culture and identity,[5] and social inequality and environmental justice.[6] Although the focus of the field is the relationship between society and environment in general, environmental sociologists typically place special emphasis on studying the social factors that c",philosophy
"Deviance
Appearance
Look up deviance in Wiktionary, the free dictionary.
Deviance may refer to:
- Deviance (sociology), actions or behaviors that violate social norms
- Deviancy amplification spiral, a cognitive bias (error in judgement) and a deviancy amplification term used by interactionist sociologists
- Deviance (statistics), a quality of fit statistic for a model
- Positive deviance, an approach to behavioral and social change
- Sexual deviance (historical term) or paraphilia, recurring or intense sexual arousal to atypical things
- Deviance or bid'ah, innovations and deviant acts or groups from orthodox Islamic law (Sharia)",philosophy
"Law enforcement
Law enforcement is the activity of some members of the government or other social institutions who act in an organized manner to enforce the law by investigating, deterring, rehabilitating, or punishing people who violate the rules and norms governing that society.[1] The term encompasses police, courts and corrections. These three components of the criminal justice system may operate independently of each other or collectively through the use of record sharing and cooperation. Throughout the world, law enforcement are also associated with protecting the public, life, property, and keeping the peace in society.[2]
The concept of law enforcement dates back to ancient times, and forms of law enforcement and police have existed in various forms across many human societies. Modern state legal codes use the term law enforcement officer or peace officer to include every person vested by the legislating state with police power or authority; traditionally, anyone sworn or badged who can arrest any person for a violation of criminal law is included under the umbrella term of law enforcement.
Although law enforcement may be most concerned with the prevention and punishment of crimes, organizations exist to discourage a wide variety of non-criminal violations of rules and norms, effected through the imposition of less severe consequences such as probation.
History
[edit]Law enforcement organizations existed in ancient times, such as prefects in ancient China, paqūdus in ",philosophy
"Juvenile court
Juvenile court, also known as young offender's court or children's court, is a tribunal having special authority to pass judgements for crimes committed by children who have not attained the age of majority. In most modern legal systems, children who commit a crime are treated differently from legal adults who have committed the same offense. Juveniles have a lack of capacity for understanding their criminal acts, meaning they also have diminished criminal responsibility compared to their adult counterparts. In some states like California and Georgia, the Juvenile Court may also have jurisdiction over juvenile dependency cases which involve determining whether a child has been abused, abandoned, or neglected by their parent or legal guardian.[1][2]
Industrialized countries differ in whether juveniles should be charged as adults for serious crimes or considered separately. Since the 1970s, minors have been increasingly tried as adults in response to ""increases in violent juvenile crime"". Young offenders may still not be charged as adults. Serious offenses, such as murder or rape, can be prosecuted through adult court in England.[3] However, as of 2007, no United States data reported any exact numbers of juvenile offenders prosecuted as adults.[4] In contrast, countries such as Australia and Japan are in the early stages of developing and implementing youth-focused justice initiatives positive youth justice as a deferment from adult court.[4]
Globally, the United",history
"Victimology
Victimology is the study of victimization, including the psychological effects on victims, the relationship between victims and offenders, the interactions between victims and the criminal justice system—that is, the police and courts, and corrections officials—and the connections between victims and other social groups and institutions, such as the media, businesses, and social movements.[1]
Victim of a crime
[edit]In criminology and criminal law, a victim of a crime is an identifiable person who has been harmed individually and directly by the perpetrator, rather than by society as a whole. However, this may not always be the case, as with victims of white-collar crime, who may not be clearly identifiable or directly linked to crime against a particular individual. Victims of white-collar crime are often denied their status as victims by the social construction of the concept.[2][3]
The Supreme Court of the United States first recognized the rights of crime victims to make a victim impact statement during the sentencing phase of a criminal trial in the case of Payne v. Tennessee.[4]
A victim impact panel, which usually follows the victim impact statement, is a form of community-based or restorative justice in which the crime victims (or relatives and friends of deceased crime victims) meet with the defendant after conviction to tell the convict about how the criminal activity affected them, in the hope of rehabilitation or deterrence.[citation needed]
Theories
[",philosophy
"Nonprofit organization
A nonprofit organization (NPO), also known as a nonbusiness entity,[1] nonprofit institution,[2] not-for-profit organization,[3] or simply a nonprofit,[a] is a non-governmental legal entity that operates for a collective, public, or social benefit, rather than to generate profit for private owners. Nonprofit organisations are subject to a non-distribution constraint, meaning that any revenue exceeding expenses must be used to further the organization’s purpose. Depending on local laws, nonprofits may include charities, political organizations, schools, hospitals, business associations, churches, foundations, social clubs, and cooperatives. Some nonprofit entities obtain tax-exempt status and may also qualify to receive tax-deductible contributions; however, an organization can still be a nonprofit without having tax exemption.
Key aspects of nonprofit organisations are their ability to fulfill their mission with respect to accountability, integrity, trustworthiness, honesty, and openness to every person who has invested time, money, and faith into the organization. Nonprofit organizations are accountable to the donors, founders, volunteers, program recipients, and the public community. Theoretically, for a nonprofit that seeks to finance its operations through donations, public confidence is a factor in the amount of money that a nonprofit organization is able to raise. Presumably, the more a nonprofit focuses on their mission, the more public confidenc",economics_finance
"Second-language acquisition
Second-language acquisition (SLA), sometimes called second-language learning—otherwise referred to as L2 (language 2) acquisition, is the process of learning a language other than one's native language (L1). SLA research examines how learners develop their knowledge of second language, focusing on concepts like interlanguage, a transitional linguistic system with its own rules that evolves as learners acquire the target language.
SLA research spans cognitive, social, and linguistic perspectives. Cognitive approaches investigate memory and attention processes; sociocultural theories emphasize the role of social interaction and immersion; and linguistic studies examine the innate and learned aspects of language. Individual factors like age, motivation, and personality also influence SLA, as seen in discussions on the critical period hypothesis and learning strategies. In addition to acquisition, SLA explores language loss, or second-language attrition, and the impact of formal instruction on learning outcomes.
Definitions
[edit]Second language refers to any language learned in addition to a person's first language; although the concept is called second-language acquisition, it can also incorporate the learning of third, fourth, or subsequent languages.[1] Second-language acquisition refers to what learners do; it does not refer to practices in language teaching, although teaching can affect acquisition. The term acquisition was originally used to emp",philosophy
"Speech–language pathology
Speech–language pathology, also known as speech and language pathology or logopedics, is a healthcare and academic discipline concerning the evaluation, treatment, and prevention of communication disorders, including expressive and mixed receptive-expressive language disorders, voice disorders, speech sound disorders, speech disfluency, pragmatic language impairments, and social communication difficulties, as well as swallowing disorders across the lifespan. It is an allied health profession regulated by professional bodies including the American Speech-Language-Hearing Association (ASHA) and Speech Pathology Australia. The field of speech-language pathology is practiced by a clinician known as a speech–language pathologist (SLP)[1] or a speech and language therapist (SLT).[2] SLPs also play an important role in the screening, diagnosis, and treatment of autism spectrum disorder (ASD), often in collaboration with pediatricians and psychologists.
History
[edit]The development of speech-language pathology into a profession took different paths in the various regions of the world. Three identifiable trends influenced the evolution of speech-language pathology in the United States during the late 19th century to early 20th century: the elocution movement, scientific revolution, and the rise of professionalism.[3] Groups of ""speech correctionists"" formed in the early 1900s. The American Academy of Speech Correction was founded in 1925, which became ASHA i",tech
"Literacy
Literacy is the ability to read and write, while illiteracy refers to an inability to read and write. Some researchers suggest that the study of ""literacy"" as a concept can be divided into two periods: the period before 1950, when literacy was understood solely as alphabetical literacy (word and letter recognition); and the period after 1950, when literacy slowly began to be considered as a wider concept and process, including the social and cultural aspects of reading, writing,[1] and functional literacy.[2][3]
Definition
[edit]The range of definitions of literacy used by NGOs, think tanks, and advocacy groups since the 1990s suggests that this shift in understanding from ""discrete skill"" to ""social practice"" is both ongoing and uneven. Some definitions remain fairly closely aligned with the traditional ""ability to read and write"" connotation, whereas others take a broader view:
- The 2003 National Assessment of Adult Literacy (USA) included ""quantitative literacy"" (numeracy) in its treatment of literacy. It defined literacy as ""the ability to use printed and written information to function in society, to achieve one's goals, and to develop one's knowledge and potential.""[5] It included three types of adult literacy: prose (e.g., a newspaper article), documents (e.g., a bus schedule), and quantitative literacy (e.g., the use of arithmetic operations in a product advertisement).[6][7]
- In 2015, the United Nations Statistics Division defined the youth literacy rate a",history
"Education
Education is the transmission of knowledge and skills and the development of character traits. Formal education occurs within a structured institutional framework, such as public schools, following a curriculum. Non-formal education also follows a structured approach but occurs outside the formal schooling system, while informal education involves unstructured learning through daily experiences. Formal and non-formal education are categorized into levels, including early childhood education, primary education, secondary education, and tertiary education. Other classifications focus on teaching methods, such as teacher-centered and student-centered education, and on subjects, such as science education, language education, and physical education. Additionally, the term ""education"" can denote the mental states and qualities of educated individuals and the academic field studying educational phenomena.
The precise definition of education is disputed, and there are disagreements about the aims of education and the extent to which education differs from indoctrination by fostering critical thinking. These disagreements impact how to identify, measure, and enhance various forms of education. Essentially, education socializes children into society by instilling cultural values and norms, equipping them with the skills necessary to become productive members of society. In doing so, it stimulates economic growth and raises awareness of local and global problems. Organized ins",philosophy
"Early childhood education
Early childhood education (ECE), also known as nursery education, is a branch of education theory that relates to the teaching of children (formally and informally) from birth up to the age of eight.[1] Traditionally, this is up to the equivalent of third grade.[2] ECE is described as an important period in child development.
ECE emerged as a field of study during the Enlightenment, particularly in European countries with high literacy rates.[3] It continued to grow through the nineteenth century as universal primary education became a norm in the Western world. In recent years, early childhood education[4] has become a prevalent public policy issue, as funding for preschool and pre-K is debated by municipal, state, and federal lawmakers.[5][6][7] Governing entities are also debating the central focus of early childhood education with debate on developmental appropriate play versus strong academic preparation curriculum in reading, writing, and math.[8] The global priority placed on early childhood education is underscored with targets of the United Nations Sustainable Development Goal 4. As of 2023[update], however, ""only around 4 in 10 children aged 3 and 4 attend early childhood education"" around the world.[9] Furthermore, levels of participation vary widely by region with, ""around 2 in 3 children in Latin American and the Caribbean attending ECE compared to just under half of children in South Asia and only 1 in 4 in sub-Saharan Africa"".[9]
ECE i",philosophy
"Primary education
Primary education is the first stage of formal education, coming after preschool/kindergarten and before secondary education.[2] Primary education takes place in primary schools, elementary schools, or first schools and middle schools, depending on the location. Hence, in the United Kingdom and some other countries, the term primary is used instead of elementary.[3]
There is no commonly agreed on duration of primary education, but often three to six years of elementary school, and in some countries (like the US) the first seven to nine years are considered primary education.
The International Standard Classification of Education considers primary education as a single phase where programs are typically designed to provide fundamental reading, writing, and mathematics skills and establish a solid foundation for learning. This is ISCED Level 1: Primary education or the first stage of basic education.[a][4]
Definition
[edit]The ISCED definition in 1997 posited that primary education normally started between the ages of 5 – 8 and was designed to give a sound basic education in reading, writing, and mathematics along with an elementary understanding of other subjects. By 2011 the philosophy had changed, the elementary understanding of other subjects had been dropped in favour of ""to establish a solid foundation for learning"".[4]
The United Nations Children's Fund (UNICEF), believes that providing children with primary education has many positive effects. It:
- De",philosophy
"Secondary education
Secondary education is the education level following primary education and preceding tertiary education.
Level 2 or lower secondary education (less commonly junior secondary education) is considered the second and final phase of basic education, and level 3 upper secondary education or senior secondary education is the stage before tertiary education. Every country aims to provide basic education, but the systems and terminology remain unique to them. Secondary education typically takes place after six years of primary education and is followed by higher education, vocational education or employment.[1] In most countries secondary education is compulsory, at least until the age of 16. Children typically enter the lower secondary phase around age 12. Compulsory education sometimes extends to age 20 and further.
Since 1989, education has been seen as a basic human right for a child; Article 28, of the Convention on the Rights of the Child states that primary education should be free and compulsory while different forms of secondary education, including general and vocational education, should be available and accessible to every child. The terminology has proved difficult, and there was no universal definition before ISCED divided the period between primary education and university into junior secondary education and upper secondary education.
In classical and medieval times, secondary education was provided by the church for the sons of nobility and to boys",philosophy
"Adult education
Adult education, distinct from child education, is a practice in which adults engage in systematic and sustained educating activities in order to gain new knowledge, skills, attitudes, or values.[1] It can mean any form of learning adults engage in beyond traditional schooling, encompassing basic literacy to personal fulfillment as a lifelong learner,[2] and to ensure the fulfillment of an individual.
In particular, adult education reflects a specific philosophy about learning and teaching based on the assumption that adults can and want to learn, that they are able and willing to take responsibility for the learning, and that the learning itself should respond to their needs.[3]
Driven by what one needs or wants to learn, the available opportunities, and the manner in which one learns, adult learning is affected by demographics, globalization and technology.[4]
The learning happens in many ways and in many contexts just as all adults' lives differ.[5] Adult learning can be in any of the three contexts:
- Formal – Structured learning that typically takes place in an education or training institution, usually with a set curriculum and carries credentials;
- Non-formal – Learning that is organized by educational institutions but non credential. Non-formal learning opportunities may be provided in the workplace and through the activities of civil society organizations and groups;
- Informal education – Learning that goes on all the time, resulting from daily life",tech
"Distance education
Distance education, also known as distance learning, is the education of students who may not always be physically present at school,[1][2] or where the learner and the teacher are separated in both time and distance;[3] today, it usually involves online education (also known as online learning, remote learning or remote education) through an online school. A distance learning program can either be completely online, or a combination of both online and traditional in-person (also known as, offline) classroom instruction (called hybrid[4] or blended).[5]
Massive open online courses (MOOCs), offering large-scale interactive participation and open access through the World Wide Web or other network technologies, are recent educational modes in distance education.[1] A number of other terms (distributed learning, e-learning, m-learning, virtual classroom, etc.) are used roughly synonymously with distance education. E-learning has shown to be a useful educational tool. E-learning should be an interactive process with multiple learning modes for all learners at various levels of learning. The distance learning environment is an exciting place to learn new things, collaborate with others, and retain self-discipline.[6]
Historically, it involved correspondence courses wherein the student corresponded with the school via mail, but with the evolution of different technologies it has evolved to include video conferencing, TV, and the Internet.[7]
History
[edit]One of t",tech
"Curriculum development
Curriculum development is a planned, progressive, purposeful and systematic process in order to make positive improvements in the curriculum and education system. Various approaches have been used in developing curricula. Commonly used approaches consist of analysis (i.e. need analysis, task analysis), design (i.e. objective design), selecting (i.e. choosing appropriate learning/teaching methods and appropriate assessment methods) formation (i.e. formation of the curriculum implementation committee / curriculum evaluation committee) and review (i.e. curriculum review committee).[1]
- Analysis
- Design
- Selecting
- Formation
- Review
Early childhood care and education (ECCE)
[edit]There is no single curriculum that is 'best' for all situations. Not only does geographic location depends on the type of curriculum taught, but the demographics of the population matters as well. Some curriculums are heavily based on science and technology while another focused mainly on the arts. However, a comparison of different curricula shows certain approaches to be generally more effective than others. Comprehensive programmes addressing health, nutrition and development have proven to be the most effective in early childhood, especially in programmes directed at very young and vulnerable children.[2][3] This requires a genuine commitment from agencies and individuals to work together, to plan projects collaboratively, and to involve parents and communities.[4]
Humanis",tech
"Educational technology
Educational technology (commonly abbreviated as edutech, or edtech) is the combined use of computer hardware, software, and educational theory and practice to facilitate learning and teaching.[1][2] When referred to with its abbreviation, ""EdTech"", it often refers to the industry of companies that create educational technology.[3][4][5] In EdTech Inc.: Selling, Automating and Globalizing Higher Education in the Digital Age, Tanner Mirrlees and Shahid Alvi (2019) argue ""EdTech is no exception to industry ownership and market rules"" and ""define the EdTech industries as all the privately owned companies currently involved in the financing, production and distribution of commercial hardware, software, cultural goods, services and platforms for the educational market with the goal of turning a profit. Many of these companies are US-based and rapidly expanding into educational markets across North America, and increasingly growing all over the world.""[3]
In addition to the practical educational experience, educational technology is based on theoretical knowledge from various disciplines such as communication, education, psychology, sociology, artificial intelligence, and computer science.[6] It encompasses several domains including learning theory, computer-based training, online learning, and m-learning where mobile technologies are used.
Definition
[edit]The Association for Educational Communications and Technology (AECT) has defined educational technology ",tech
"Teacher education
Teacher education or teacher training refers to programs, policies, procedures, and provision designed to equip (prospective) teachers with the knowledge, attitudes, behaviors, approaches, methodologies and skills they require to perform their tasks effectively in the classroom, school, and wider community. The professionals who engage in training the prospective teachers are called teacher educators (or, in some contexts, teacher trainers).
There is a longstanding and ongoing debate about the most appropriate term to describe these activities. The term 'teacher training' (which may give the impression that the activity involves training staff to undertake relatively routine tasks) seems to be losing ground, at least in the U.S., to 'teacher education' (with its connotation of preparing staff for a professional role as a reflective practitioner). The two major components of teacher education are in-service teacher education and pre-service teacher education.[1]
History
[edit]Teacher training
[edit]Although ideally teacher education should be conceived of, and organised as, a seamless continuum, teacher education is often divided into these stages:
- Initial teacher training/education: A pre-service course before entering the classroom as a fully responsible teacher
- Induction: The process of providing training and support during the first few years of teaching or the first year in a particular school
- Teacher development or continuing professional developm",philosophy
"Head teacher
A headmaster/headmistress, head teacher, head, school administrator, principal or school director (sometimes another title is used) is the staff member of a school with the greatest responsibility[1] for the management of the school.
Role
[edit]While some head teachers still do some teaching themselves, in most larger schools, most of their duties are managerial and pastoral. Their duties often include disciplining misbehaving students and helping to organize school-sponsored activities, and teachers report to them.
In Australia, the head teacher is sometimes in charge of one (in the case of a major subject) or multiple (often in smaller schools) specific departments, such as English, history, maths, science, writing, technology, etc., but maintains full teaching duties and status. They are considered part of the school executive, and often a head teacher position is a stepping-stone into administration.
Rapid demographic changes in the United States have resulted in an increasingly culturally and linguistically diverse Pre K-12 student population, so classroom teachers and principals in the U.S. are not only focusing on instructional issues, but also need to increase educational leadership[whose?], cross-cultural leadership, and multicultural education[clarification needed].[2]
Executive head
[edit]Deputy head
[edit]Assistants
[edit]In larger schools, the principal is assisted by one or more ""vice-principals"", ""assistant principals"", ""associate principals"", or """,philosophy
"Educational leadership
Educational leadership is the process of enlisting and guiding the talents and energies of teachers, students, and parents toward achieving common educational aims. This term is often used synonymously with school leadership in the United States and has supplanted educational management in the United Kingdom. Several universities in the United States offer graduate degrees in educational leadership.
Certain obstacles of educational leadership can be overcome.[1] A self-assessment technique can help examine equity and justice that affects student diversity, especially with selection of candidates.[2]
History
[edit]The term school leadership came into existence in the late 20th century for several reasons. Demands were made on schools for higher levels of pupil achievement, and schools were expected to improve and reform. These expectations were accompanied by calls for accountability at the school level. Maintenance of the status quo was no longer considered acceptable. Administration and management are terms that connote stability through the exercise of control and supervision. The concept of leadership was favored because it conveys dynamism and pro-activity. The principal or school head is commonly thought to be the school leader; however, school leadership may include other persons, such as members of a formal leadership team and other persons who contribute toward the aims of the school.
While school leadership or educational leadership have become",philosophy
"Guidance
Appearance
Look up guidance in Wiktionary, the free dictionary.
Guidance may refer to:
Arts and media
[edit]- Guidance (album), by American instrumental rock band Russian Circles
- Guidance (film), a Canadian comedy film released in 2014
- Guidance (web series), a 2015–2017 American web series
- ""Guidance"", an episode of Death Note
- Guidance Recordings, a record label
Other uses
[edit]- Guidance (finance), a corporation's prediction of its near-future profit or loss
- Guidance system, devices used for navigation
- Guidance Solutions, an eCommerce development company
- Guidance Software, a company that provides software for digital investigations",tech
"Career development
Career development refers to the process an individual may undergo to evolve their occupational status. It is the process of making decisions for long term learning, to align personal needs of physical or psychological fulfillment with career advancement opportunities.[1] Career Development can also refer to the total encompassment of an individual's work-related experiences, leading up to the occupational role they may hold within an organization.[2]: 2–4
Career development can occur on an individual basis or an organizational level.
Career development planning
[edit]On an individual basis, career planning encompasses a process in which the individual is self-aware of their personal needs and desires for fulfilment in their personal life, in conjunction with the career they hold. While every person's experiences are unique, this contributes to the different careers that people will acquire over their lifespan.[2]: 16–18, 20
Long-term careers
[edit]Careers that are long-term commitments throughout an individual's life are referred to as steady-state careers. The person will work towards their retirement with specialized skillsets learned throughout their entire life.[1] For example, somebody would be required to complete a steady process of graduating from medical school and then working in the medical profession until they have retired. Steady-state careers may also be referred to as holding the same occupational role in an organization for an extended per",economics_finance
"Education policy
Education policy consists of the principles and policy decisions that influence the field of education, as well as the collection of laws and rules that govern the operation of education systems.[1] Education governance may be shared between the local, state, and federal government at varying levels. Some analysts see education policy in terms of social engineering.[2]
Education takes place in many forms for many purposes through many institutions. Examples of such educational institutions may include early childhood education centers, kindergarten to 12th grade schools, two- and four-year colleges or universities, graduate and professional education institutes, adult-education establishments, and job-training schemes. The educational goals of these institutions influence education policy.[3] Furthermore, these education policies can affect the education people engage in at all ages.
Examples of areas subject to debate in education policy, specifically from the field of schools, include school size, class size, school choice, school privatization, police in schools, tracking, teacher selection, education and certification, teacher pay, teaching methods, curricular content, graduation requirements, school-infrastructure investment, and the values that schools are expected to uphold and model.
Issues in education policy also address problems within higher education. The Pell Institute analyzes the barriers experienced by teachers and students within community c",economics_finance
"Outline of health sciences
Appearance
(Redirected from Health sciences)
The following outline is provided as an overview of and topical guide to health sciences:
Health sciences – those sciences that focus on health, or health care, as core parts of their subject matter. Health sciences relate to multiple academic disciplines, including STEM disciplines and emerging patient safety disciplines (such as social care research).
Medicine and its branches
[edit]Medicine is an applied science or practice of the diagnosis, treatment, and prevention of disease. It encompasses a variety of health care practices evolved to maintain and restore health by the prevention and treatment of illness. Below are some of the branches of medicine.
- Anesthesiology is the brand of medicine that deals with life support and anesthesia during surgery.
- Angiology deals with the diseases of the circulatory system.
- Audiology focuses on preventing and curing hearing damage.
- Bariatrics deals with the causes, prevention, and treatment of obesity.
- Cardiology deals with disorders of the heart and the blood vessels.
- Critical care medicine focuses on life support and the intensive care of the seriously ill.
- Dentistry is the branch of medicine that consists of the study, diagnosis, prevention, and treatment of diseases, disorders, and conditions of the oral cavity, commonly in the dentition but also the oral mucosa, and of adjacent and related structures and tissues, particularly in the maxillofacial ",health
"Nursing
Nursing is a health care profession that ""integrates the art and science of caring and focuses on the protection, promotion, and optimization of health and human functioning; prevention of illness and injury; facilitation of healing; and alleviation of suffering through compassionate presence"".[1] Nurses practice in many specialties with varying levels of certification and responsibility. Nurses comprise the largest component of most healthcare environments.[2][3] There are shortages of qualified nurses in many countries.[4]
Nurses develop a plan of care, working collaboratively with physicians, therapists, patients, patients' families, and other team members that focuses on treating illness to improve quality of life.
In the United Kingdom and the United States, clinical nurse specialists and nurse practitioners diagnose health problems and prescribe medications and other therapies, depending on regulations that vary by state.[5] Nurses may help coordinate care performed by other providers or act independently as nursing professionals. In addition to providing care and support, nurses educate the public and promote health and wellness.[6]
In the U.S., nurse practitioners are nurses with a graduate degree in advanced practice nursing, and are permitted to prescribe medications. They practice independently in a variety of settings in more than half of the United States. In the postwar period, nurse education has diversified, awarding advanced and specialized credential",health
"Pharmacy
Pharmacy is the science and practice of discovering, producing, preparing, dispensing, reviewing and monitoring medications, aiming to ensure the safe, effective, and affordable use of medicines. It is a miscellaneous science as it links health sciences with pharmaceutical sciences and natural sciences. The professional practice is becoming more clinically oriented as most of the drugs are now manufactured by pharmaceutical industries. Based on the setting, pharmacy practice is either classified as community or institutional pharmacy. Providing direct patient care in the community of institutional pharmacies is considered clinical pharmacy.[1]
The scope of pharmacy practice includes more traditional roles such as compounding and dispensing of medications. It also includes more modern services related to health care including clinical services, reviewing medications for safety and efficacy, and providing drug information with patient counselling. Pharmacists, therefore, are experts on drug therapy and are the primary health professionals who optimize the use of medication for the benefit of the patients.
An establishment in which pharmacy (in the first sense) is practiced is called a pharmacy (this term is more common in the United States) or chemists (which is more common in Great Britain, though pharmacy is also used).[citation needed] In the United States and Canada, drugstores commonly sell medicines, as well as miscellaneous items such as confectionery, cosmetics",health
"Health informatics
Health informatics' is the study and implementation of computer science to improve communication, understanding, and management of medical information.[1] It can be viewed as a branch of engineering and applied science.
The health domain provides an extremely wide variety of problems that can be tackled using computational techniques.[2]
Health informatics is a spectrum of multidisciplinary fields that includes study of the design, development, and application of computational innovations to improve health care.[3] The disciplines involved combine healthcare fields with computing fields, in particular computer engineering, software engineering, information engineering, bioinformatics, bio-inspired computing, theoretical computer science, information systems, data science, information technology, autonomic computing, and behavior informatics.[4]
In academic institutions, health informatics includes research focuses on applications of artificial intelligence in healthcare and designing medical devices based on embedded systems.[2] In some countries the term informatics is also used in the context of applying library science to data management in hospitals where it aims to develop methods and technologies for the acquisition, processing, and study of patient data,[5] An umbrella term of biomedical informatics has been proposed.[6]
Subject areas
[edit]Dutch former professor of medical informatics Jan van Bemmel has described medical informatics as the theoretic",health
"Occupational therapy
Occupational therapy (OT), also known as ergotherapy, is a healthcare profession. Ergotherapy is derived from the Greek ergon which is allied to work, to act and to be active. Occupational therapy is based on the assumption that engaging in meaningful activities, also referred to as occupations, is a basic human need and that purposeful activity has a health-promoting and therapeutic effect. Occupational science the study of humans as 'doers' or 'occupational beings' was developed by inter-disciplinary scholars, including occupational therapists, in the 1980s.
The World Federation of Occupational Therapists (WFOT) defines occupational therapy as ‘a client-centred health profession concerned with promoting health and wellbeing through occupation. The primary goal of occupational therapy is to enable people to participate in the activities of everyday life. Occupational therapists achieve this outcome by working with people and communities to enhance their ability to engage in the occupations they want to, need to, or are expected to do, or by modifying the occupation or the environment to better support their occupational engagement'. [1]
Many of the Member Organisations of WFOT have agreed a national definition of occupational therapy. In New Zealand occupational therapy is translated into Maori as 'whakaora ngangahau'. 'Whakaora' means ‘to restore to health' and 'ngangahau' is an adjective meaning 'active, spirited, zealous'.[2]
Education programmes lead",health
"Medical research
Medical research (or biomedical research), also known as health research, refers to the process of using scientific methods with the aim to produce knowledge about human diseases, the prevention and treatment of illness, and the promotion of health.[1]
Medical research encompasses a wide array of research, extending from ""basic research"" (also called bench science or bench research),[2] – involving fundamental scientific principles that may apply to a preclinical understanding – to clinical research, which involves studies of people who may be subjects in clinical trials. Within this spectrum is applied research, or translational research, conducted to expand knowledge in the field of medicine.
Both clinical and preclinical research phases exist in the pharmaceutical industry's drug development pipelines, where the clinical phase is denoted by the term clinical trial. However, only part of the clinical or preclinical research is oriented towards a specific pharmaceutical purpose. The need for fundamental and mechanism-based understanding, diagnostics, medical devices, and non-pharmaceutical therapies means that pharmaceutical research is only a small part of medical research.
Most of the research in the field is pursued by biomedical scientists, but significant contributions are made by other type of biologists. Medical research on humans has to strictly follow the medical ethics sanctioned in the Declaration of Helsinki and the institutional review board whe",health
"Toxicology
Toxicology is a scientific discipline, overlapping with biology, chemistry, pharmacology, and medicine, that involves the study of the adverse effects of chemical substances on living organisms[1] and the practice of diagnosing and treating exposures to toxins and toxicants. The relationship between dose and its effects on the exposed organism is of high significance in toxicology. Factors that influence chemical toxicity include the dosage, duration of exposure (whether it is acute or chronic), route of exposure, species, age, sex, and environment. Toxicologists are experts on poisons and poisoning. There is a movement for evidence-based toxicology as part of the larger movement towards evidence-based practices. Toxicology is currently contributing to the field of cancer research, since some toxins can be used as drugs for killing tumor cells. One prime example of this is ribosome-inactivating proteins, tested in the treatment of leukemia.[2]
The word toxicology (/ˌtɒksɪˈkɒlədʒi/) is a neoclassical compound from Neo-Latin, first attested c. 1799,[3] from the combining forms toxico- + -logy, which in turn come from the Ancient Greek words τοξικός toxikos, ""poisonous"", and λόγος logos, ""subject matter"").
History
[edit]The earliest treatise dedicated to the general study of plant and animal poisons, including their classification, recognition, and the treatment of their effects is the Kalpasthāna, one of the major sections of the Suśrutasaṃhitā, a Sanskrit work compo",health
